Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
SAAB,37324COUPE 2.0T (185ch),ES,12,136.0,M 5,12.6,6.6,8.8,210,,,,,
SUBARU,IMPREZA 5P 1.6L,ES,7,70.0,M 5,12.1,7.1,8.9,210,,,,,
ALFA-ROMEO,1473P 2.0 SELESPEED,ES,10,110.0,M 5,12.1,7.0,8.9,211,,,,,
ALFA-ROMEO,1473P 2.0TS,ES,10,110.0,M 5,12.1,7.0,8.9,211,,,,,
ALFA-ROMEO,1475P 2.0 SELESPEED,ES,10,110.0,M 5,12.1,7.0,8.9,211,,,,,
ALFA-ROMEO,1475P 2.0L TS,ES,10,110.0,M 5,12.1,7.0,8.9,211,,,,,
AUDI,A33P 1.8L (125ch) BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
AUDI,A35P 1.8L (125ch) BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
KIA,SEPHIA 4P BVA,ES,7,65.0,A 4,12.8,6.8,9.0,211,,,,,
KIA,SHUMA 5P BVA,ES,7,65.0,A 4,12.8,6.8,9.0,211,,,,,
OPEL,VECTRA BREAK 1.8L 16V BVA,ES,8,85.0,A 4,12.2,6.8,8.8,211,,,,,
RENAULT,ESPACE 2.0L 16v,ES,9,103.0,M 5,11.9,7.2,8.9,211,,,,,
RENAULT,GRAND ESPACE 2.0L 16v,ES,9,103.0,M 5,11.9,7.2,8.9,211,,,,,
SAAB,37385BERLINE 2.3T (230ch),ES,15,169.0,M 5,12.8,6.6,8.9,211,,,,,
SEAT,LEON 1800 (125ch) BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
SEAT,LEON 1800 (125ch) BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
SEAT,TOLEDO 1.8L BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
SEAT,TOLEDO 1.8L BVA,ES,8,92.0,A 4,12.0,6.9,8.8,211,,,,,
SEAT,TOLEDO GRAN VIA.V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
TOYOTA,RAV4 3P 2.0L,ES,10,110.0,M 5,11.4,7.3,8.8,211,,,,,
TOYOTA,RAV4 5P 2.0L,ES,10,110.0,M 5,11.4,7.3,8.8,211,,,,,
VOLKSWAGEN,BORA BREAK V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
VOLKSWAGEN,BORA V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.5,6.7,8.8,211,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.3,6.9,8.8,211,,,,,
VOLKSWAGEN,PASSAT BREAK 2.0L,ES,8,85.0,M 5,12.3,6.9,8.8,211,,,,,
VOLVO,S602.4L (140ch) GPL,ES,/GP  9,103.0,M 5,12.1,6.9,8.8,211,,,,,
VOLVO,S802.4L (140ch),ES,9,103.0,M 5,12.2,6.9,8.9,211,,,,,
VOLVO,V702.4L (140ch),ES,9,103.0,M 5,12.1,7.0,8.9,211,,,,,
BMW,320Ci COUPE,ES,10,110.0,M 5,12.5,6.8,8.9,212,,,,,
PEUGEOT,406BREAK 2.2i 16V,ES,10,116.0,M 5,12.8,6.7,8.9,212,,,,,
PEUGEOT,406FAMILIALE 2.2i 16V,ES,10,116.0,M 5,12.8,6.7,8.9,212,,,,,
VOLVO,S401.8L BVA,ES,8,90.0,A 5,13.2,6.4,8.9,212,,,,,
VOLVO,S40T4,ES,13,147.0,M 5,12.7,6.7,8.9,212,,,,,
VOLVO,V401.8L BVA,ES,8,90.0,A 5,13.2,6.4,8.9,212,,,,,
VOLVO,V40T4,ES,13,147.0,M 5,12.7,6.7,8.9,212,,,,,
BMW,320Ci COUPE,ES,11,125.0,M 5,12.2,6.9,8.9,213,,,,,
BMW,320i BERLINE,ES,11,125.0,M 5,12.2,6.9,8.9,213,,,,,
BMW,320i BERLINE,ES,11,125.0,M 5,12.2,6.9,8.9,213,,,,,
BMW,520i BERLINE,ES,11,125.0,M 5,12.2,7.1,9.0,213,,,,,
KIA,CARENS BREAK 8CV,ES,8,81.0,M 5,11.7,7.4,9.0,213,,,,,
KIA,CARENS BREAK 8CV,ES,8,81.0,M 5,11.7,7.4,9.0,213,,,,,
SAAB,373245P 2.0T (150ch),ES,10,110.0,M 5,12.7,6.7,8.9,213,,,,,
SAAB,37324CABRIOLET 2.0T (150ch),ES,10,110.0,M 5,12.7,6.7,8.9,213,,,,,
SAAB,37324COUPE 2.0T (150ch),ES,10,110.0,M 5,12.7,6.7,8.9,213,,,,,
TOYOTA,AVENSIS VERSO 2.0L 7PL BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213,,,,,
TOYOTA,AVENSIS VERSO 2.0L BVA,ES,10,110.0,A 4,12.0,7.3,8.9,213,,,,,
VOLVO,S802.4L (140ch) GPL,ES,/GP  9,103.0,M 5,12.4,6.9,8.9,213,,,,,
ALFA-ROMEO,156SW 2.0L SELESPEED,ES,10,110.0,M 5,12.6,6.9,8.7,214,,,,,
ALFA-ROMEO,156SW 2.0L TS,ES,10,110.0,M 5,12.6,6.9,9.0,214,,,,,
BMW,316i BERLINE BVA,ES,8,77.0,A 4,12.8,6.7,9.0,214,,,,,
BMW,316i BERLINE BVA,ES,8,77.0,A 4,12.8,6.7,9.0,214,,,,,
MAZDA,6262.0L BVA,ES,9,100.0,A 4,12.1,7.1,8.9,214,,,,,
OPEL,ASTRA CABRIOLET 2.2L 16V BVA CLIM,ES,10,108.0,A 4,12.2,7.0,8.9,214,,,,,
OPEL,ASTRA COUPE 2.0T 16V,ES,12,141.0,M 5,12.5,6.8,8.9,214,,,,,
OPEL,ZAFIRA 2.2L 16V CLIM,ES,10,108.0,M 5,12.2,7.0,8.9,214,,,,,
SAAB,37385ESTATE 2.3T (250ch),ES,16,184.0,M 5,12.9,6.7,9.0,214,,,,,
VOLKSWAGEN,BORA BREAK V5,ES,11,125.0,M 5,12.6,6.8,8.9,214,,,,,
VOLKSWAGEN,BORA V5,ES,11,125.0,M 5,12.6,6.8,8.9,214,,,,,
VOLKSWAGEN,GOLF CARAT V5,ES,11,125.0,M 5,12.6,6.8,8.9,214,,,,,
VOLKSWAGEN,NEWBEETLE V5,ES,11,125.0,M 5,12.4,6.8,8.9,214,,,,,
VOLVO,S602.4L (170ch),ES,11,125.0,M 5,12.3,6.9,8.9,214,,,,,
BMW,323i BERLINE,ES,11,125.0,M 5,12.7,6.9,9.0,215,,,,,
BMW,325ti COMPACT,ES,12,141.0,M 5,12.3,7.0,8.9,215,,,,,
CITROEN,XSARA 3P 2.0i 16V,ES,11,120.0,M 5,13.6,6.8,9.3,215,,,,,
HONDA,ACCORD COUPE 2.0i ES,ES,10,108.0,M 5,12.3,7.2,9.1,215,,,,,
VOLVO,S802.4L (170ch),ES,11,125.0,M 5,12.2,7.0,9.0,215,,,,,
AUDI,A33P 1.8T (150ch) BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216,,,,,
AUDI,A33P 1.8T (180ch) TIPTRONIC,ES,12,132.0,A 5,13.0,6.7,9.0,216,,,,,
AUDI,A35P 1.8T (150ch) BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216,,,,,
AUDI,A35P 1.8T (180ch) TIPTRONIC,ES,12,132.0,A 5,13.0,6.7,9.0,216,,,,,
BMW,320i TOURING,ES,11,125.0,M 5,12.5,6.9,9.0,216,,,,,
BMW,320i TOURING,ES,11,125.0,M 5,12.5,6.9,9.0,216,,,,,
CITROEN,JUMPY 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
CITROEN,JUMPY 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
CITROEN,JUMPY 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
CITROEN,JUMPY 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
KIA,CARENS BREAK 8CV,ES,8,81.0,M 5,11.9,7.6,9.2,216,,,,,
KIA,CARENS BREAK 8CV,ES,8,81.0,M 5,11.9,7.6,9.2,216,,,,,
PEUGEOT,EXPERT 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
PEUGEOT,EXPERT 2.0i 16V,ES,9,100.0,M 5,12.0,7.3,9.0,216,,,,,
SAAB,373245P 2.0T (205ch),ES,13,151.0,M 5,13.0,6.6,9.0,216,,,,,
SAAB,37324COUPE 2.0T (205ch),ES,13,151.0,M 5,13.0,6.6,9.0,216,,,,,
SKODA,OCTAVIA 1.8T (150ch) L&K 1895 BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216,,,,,
SKODA,OCTAVIA COMBI 1.8T (150ch) L&K 1895 BVA,ES,10,110.0,A 4,12.8,6.9,9.0,216,,,,,
VOLVO,S402.0L BVA,ES,9,100.0,A 5,13.2,6.7,9.1,216,,,,,
VOLVO,V402.0L BVA,ES,9,100.0,A 5,13.2,6.7,9.1,216,,,,,
VOLVO,V702.4L (170ch),ES,11,125.0,M 5,12.4,7.2,9.1,216,,,,,
BMW,325Ci COUPE,ES,12,141.0,M 5,12.8,6.9,9.0,217,,,,,
BMW,325i BERLINE,ES,12,141.0,M 5,12.8,6.9,9.0,217,,,,,
BMW,325i BERLINE,ES,12,141.0,M 5,12.8,6.9,9.0,217,,,,,
NISSAN,PRIMERA BREAK 2.0L CVT-M6,ES,9,103.0,V 0,12.4,7.0,9.0,217,,,,,
SAAB,37324CABRIOLET 2.0T (205ch),ES,13,151.0,M 5,13.2,6.7,9.1,217,,,,,
VOLVO,S402.0LT BVA,ES,11,120.0,A 5,13.4,6.7,9.2,217,,,,,
VOLVO,V402.0LT BVA,ES,11,120.0,A 5,13.4,6.7,9.2,217,,,,,
AUDI,A33P 1.8T (180ch) TIPTRONIC,ES,12,132.0,A 5,13.1,6.9,9.1,218,,,,,
AUDI,A35P 1.8T (150ch) BVA,ES,10,110.0,A 4,12.9,7.0,9.1,218,,,,,
AUDI,A35P 1.8T (180ch) TIPTRONIC,ES,12,132.0,A 5,13.1,6.9,9.1,218,,,,,
BMW,320i TOURING,ES,10,110.0,M 5,13.3,6.7,9.1,218,,,,,
BMW,330Ci COUPE,ES,15,170.0,M 5,12.8,6.9,9.1,218,,,,,
BMW,330i BERLINE,ES,15,170.0,M 5,12.8,6.9,9.1,218,,,,,
BMW,330i BERLINE,ES,15,170.0,M 5,12.8,6.9,9.1,218,,,,,
MERCEDES-BENZ,E 200 K BERLINE,ES,11,120.0,M 6,12.9,6.8,9.1,218,,,,,
SAAB,37385BERLINE 2.0T (150ch),ES,10,110.0,M 5,13.0,6.9,9.2,218,,,,,
VOLKSWAGEN,GOLF CABRIOLET CARAT 2.0L BVA,ES,8,85.0,A 4,13.3,6.7,9.1,218,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,12.8,7.0,9.1,218,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,12.8,7.0,9.1,218,,,,,
CHEVROLET,ALERO 2.4L,ES,9,104.0,M 5,12.9,7.0,9.2,219,,,,,
FORD,MONDEO 4P 2.0L BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219,,,,,
FORD,MONDEO 4P 2.0L BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219,,,,,
FORD,MONDEO 5P 2.0L BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219,,,,,
FORD,MONDEO 5P 2.0L BVA,ES,10,107.0,A 4,12.6,7.2,9.1,219,,,,,
OPEL,VECTRA 4P 2.2L 16V BVA,ES,10,108.0,A 4,13.1,6.8,9.1,219,,,,,
OPEL,VECTRA 5P 2.2L 16V BVA,ES,10,108.0,A 4,13.1,6.8,9.1,219,,,,,
OPEL,ZAFIRA 1.8L 16V BVA CLIM,ES,9,92.0,A 4,12.4,7.2,9.1,219,,,,,
PEUGEOT,6072.2i 16S,ES,10,116.0,M 5,12.7,7.2,9.2,219,,,,,
SAAB,37385ESTATE 2.3T (230ch),ES,15,169.0,M 5,13.2,6.9,9.2,219,,,,,
VOLVO,V702.4L (140ch) GPL,ES,/GP  9,103.0,M 5,12.3,7.3,9.1,219,,,,,
ALFA-ROMEO,GTV2.0L TS,ES,10,110.0,M 5,13.3,6.8,9.2,220,,,,,
ALFA-ROMEO,GTV2.0L TS,ES,10,110.0,M 5,13.3,6.8,9.2,220,,,,,
ALFA-ROMEO,SPIDER 2.0L TS,ES,10,110.0,M 5,13.3,6.8,9.2,220,,,,,
ALFA-ROMEO,SPIDER 2.0L TS,ES,10,110.0,M 5,13.3,6.8,9.2,220,,,,,
BMW,318Ci COUPE BVA,ES,8,87.0,A 4,13.0,6.9,9.2,220,,,,,
BMW,318i BERLINE BVA,ES,8,87.0,A 4,13.0,6.9,9.2,220,,,,,
BMW,Z32.0 ROADSTER,ES,10,110.0,M 5,12.6,7.2,9.2,220,,,,,
NISSAN,MAXIMA 2.0L,ES,9,103.0,M 5,12.3,7.3,9.2,220,,,,,
VOLVO,S602.4LT,ES,13,147.0,M 5,12.7,7.1,9.2,220,,,,,
AUDI,A41.8T (150ch) QUATTRO,ES,10,110.0,M 5,12.5,7.2,9.2,221,,,,,
BMW,325i TOURING,ES,12,141.0,M 5,12.9,7.1,9.2,221,,,,,
BMW,325i TOURING,ES,12,141.0,M 5,12.9,7.1,9.2,221,,,,,
CHEVROLET,ALERO 2.4L BVA,ES,10,104.0,A 4,12.7,7.3,9.3,221,,,,,
CITROEN,EVASION 2.0i 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
FIAT,ULYSSE 2.0L 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
FIAT,ULYSSE 2.0L 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
FORD,MONDEO BREAK 2.0L BVA,ES,10,107.0,A 4,12.6,7.3,9.2,221,,,,,
FORD,MONDEO BREAK 2.0L BVA,ES,10,107.0,A 4,12.6,7.3,9.2,221,,,,,
LANCIA,Z 2.0L 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
LANCIA,Z 2.0L 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
MORGAN,PLUS 4 2000,ES,9,100.0,M 5,13.4,7.0,9.4,221,,,,,
MORGAN,PLUS 4 2000,ES,9,100.0,M 5,13.4,7.0,9.4,221,,,,,
MORGAN,PLUS 4 2000,ES,9,100.0,M 5,13.4,7.0,9.4,221,,,,,
NISSAN,X-TRAIL 2.0L,ES,9,103.0,M 5,12.0,7.7,9.3,221,,,,,
PEUGEOT,8062.0i 16V,ES,9,100.0,M 5,12.3,7.4,9.2,221,,,,,
SAAB,373245P 2.0T (170ch),ES,11,125.0,M 5,13.5,6.8,9.3,221,,,,,
SAAB,37324CABRIOLET 2.0T (170ch),ES,11,125.0,M 5,13.5,6.8,9.3,221,,,,,
SAAB,37324COUPE 2.0T (170ch),ES,11,125.0,M 5,13.5,6.8,9.3,221,,,,,
VOLKSWAGEN,GOLF CABRIOLET CARAT 2.0L BVA,ES,8,85.0,A 4,13.3,6.8,9.2,221,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,12.9,7.1,9.2,221,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,12.9,7.1,9.2,221,,,,,
BMW,330i TOURING,ES,15,170.0,M 5,12.9,7.1,9.3,222,,,,,
BMW,330i TOURING,ES,15,170.0,M 5,12.9,7.1,9.3,222,,,,,
BMW,Z32.2i ROADSTER,ES,11,125.0,M 5,12.6,7.3,9.2,222,,,,,
VOLVO,S60T5,ES,16,184.0,M 5,12.7,7.3,9.3,222,,,,,
VOLVO,V702.4LT,ES,13,147.0,M 5,12.6,7.4,9.3,222,,,,,
AUDI,A35P 1.8T (180ch) QUATTRO BV6,ES,12,132.0,M 6,12.9,7.4,9.3,223,,,,,
AUDI,A41.8T (150ch) QUATTRO,ES,10,110.0,M 5,12.6,7.3,9.3,223,,,,,
AUDI,S33P (210ch) BV6,ES,14,154.0,M 6,13.3,7.1,9.3,223,,,,,
AUDI,S33P (210ch) BV6,ES,14,154.0,M 6,13.3,7.1,9.3,223,,,,,
BMW,328i TOURING,ES,13,142.0,M 5,13.1,7.1,9.3,223,,,,,
DAEWOO,LANOS 3P 1.6L SX BVA,ES,8,78.0,A 4,11.7,6.0,8.1,223,,,,,
DAEWOO,LANOS 5P 1.6L SX BVA,ES,8,78.0,A 4,11.7,6.0,8.1,223,,,,,
FORD,MONDEO BREAK 2.0L BVA,ES,10,107.0,A 4,12.7,7.4,9.3,223,,,,,
FORD,MONDEO BREAK 2.0L BVA,ES,10,107.0,A 4,12.7,7.4,9.3,223,,,,,
HYUNDAI,TRAJET 2.0L GLS Confort,ES,9,100.0,M 5,12.9,7.2,9.3,223,,,,,
NISSAN,ALMERA TINO 2.0L CVT,ES,9,100.0,V 0,12.9,7.2,9.3,223,,,,,
RENAULT,ESPACE 2.0L 16v BVA PROACTIVE,ES,9,103.0,A 4,12.9,7.4,9.4,223,,,,,
SAAB,37385BERLINE 2.3T (185ch),ES,12,136.0,M 5,13.4,7.1,9.4,223,,,,,
SAAB,37385ESTATE 2.0T (150ch),ES,10,110.0,M 5,13.3,7.1,9.4,223,,,,,
VOLKSWAGEN,PASSAT BREAK V5,ES,11,125.0,M 5,13.0,7.2,9.3,223,,,,,
VOLKSWAGEN,PASSAT BREAK V5,ES,11,125.0,M 5,13.0,7.2,9.3,223,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,13.0,7.2,9.3,223,,,,,
VOLKSWAGEN,PASSAT V5,ES,11,125.0,M 5,13.0,7.2,9.3,223,,,,,
BMW,318i TOURING BVA,ES,8,87.0,A 4,13.4,7.1,9.4,224,,,,,
HONDA,ACCORD 5P 1.8i LS BVA,ES,9,100.0,A 4,13.2,7.3,9.5,224,,,,,
OPEL,VECTRA BREAK 2.2L 16V BVA,ES,10,108.0,A 4,13.2,7.0,9.3,224,,,,,
RENAULT,SCENIC RX4 2.0L 16v,ES,9,101.5,M 5,11.8,8.2,9.5,224,,,,,
ROVER,ROVER 45 4P 2000 KV6 CD,ES,10,110.0,A 5,13.9,6.7,9.3,224,,,,,
ROVER,ROVER 45 4P 2000 KV6 CG,ES,10,110.0,A 5,13.9,6.7,9.3,224,,,,,
ROVER,ROVER 45 5P 2000 KV6 CD,ES,10,110.0,A 5,13.9,6.7,9.3,224,,,,,
ROVER,ROVER 45 5P 2000 KV6 CG,ES,10,110.0,A 5,13.9,6.7,9.3,224,,,,,
ROVER,ROVER 75 1800 CD BVA,ES,9,88.0,A 5,12.6,7.5,9.4,224,,,,,
ROVER,ROVER 75 1800 CG BVA,ES,9,88.0,A 5,12.6,7.5,9.4,224,,,,,
ROVER,ROVER 75 TOURER 1800 CD BVA,ES,9,88.0,A 5,12.6,7.5,9.4,224,,,,,
ROVER,ROVER 75 TOURER 1800 CG BVA,ES,9,88.0,A 5,12.6,7.5,9.4,224,,,,,
SUZUKI,GRAND VITARA 3P 2.0L,ES,9,94.0,M 5,12.3,7.7,9.4,224,,,,,
TOYOTA,RAV4 3P 2.0L BVA,ES,10,110.0,A 4,12.4,7.6,9.3,224,,,,,
TOYOTA,RAV4 5P 2.0L BVA,ES,10,110.0,A 4,12.4,7.6,9.3,224,,,,,
BMW,320Ci CABRIOLET,ES,11,125.0,M 5,12.8,7.4,9.4,225,,,,,
BMW,525i BERLINE,ES,13,141.0,M 5,13.1,7.2,9.4,225,,,,,
MAZDA,PREMACY 2.0L BVA,ES,9,96.0,A 4,12.6,7.5,9.4,225,,,,,
MERCEDES-BENZ,C 180 BERLINE,ES,9,95.0,M 6,13.9,6.8,9.4,225,,,,,
MERCEDES-BENZ,C 180 COUPE SPORT,ES,9,95.0,M 6,13.8,6.9,9.4,225,,,,,
MERCEDES-BENZ,CLK200 K COUPE BOITE SEQUENTRONIC,ES,11,120.0,M 6,13.4,7.0,9.4,225,,,,,
MG,MGZT 160 CD,ES,11,118.0,M 5,13.6,7.0,9.4,225,,,,,
MG,MGZT 160 CG,ES,11,118.0,M 5,13.6,7.0,9.4,225,,,,,
MG,MGZTT 160 CD,ES,11,118.0,M 5,13.6,7.0,9.4,225,,,,,
MG,MGZTT 160 CG,ES,11,118.0,M 5,13.6,7.0,9.4,225,,,,,
MITSUBISHI,PAJERO PININ COURT 1.8,ES,8,84.0,M 5,11.7,8.3,9.5,225,,,,,
MITSUBISHI,PAJERO PININ COURT 2.0GDI,ES,9,95.0,M 5,12.1,7.9,9.4,225,,,,,
MITSUBISHI,PAJERO PININ LONG 1.8,ES,8,84.0,M 5,11.7,8.3,9.5,225,,,,,
PEUGEOT,6072.2i 16S BVA,ES,10,116.0,A 4,13.4,7.1,9.4,225,,,,,
ROVER,ROVER 75 2.5L V6 CD,ES,12,130.0,M 5,13.6,7.0,9.4,225,,,,,
ROVER,ROVER 75 2.5L V6 CG,ES,12,130.0,M 5,13.6,7.0,9.4,225,,,,,
ROVER,ROVER 75 TOURER 2.5L V6 CD,ES,12,130.0,M 5,13.6,7.0,9.4,225,,,,,
ROVER,ROVER 75 TOURER 2.5L V6 CG,ES,12,130.0,M 5,13.6,7.0,9.4,225,,,,,
SAAB,37385ESTATE 2.0T (185ch),ES,12,136.0,M 5,13.6,7.0,9.4,225,,,,,
VOLVO,V70T5,ES,16,184.0,M 5,12.6,7.5,9.4,225,,,,,
AUDI,A33P 1.8T (180ch) QUATTRO BV6,ES,12,132.0,M 6,13.0,7.5,9.4,226,,,,,
AUDI,A35P 1.8T (180ch) QUATTRO BV6,ES,12,132.0,M 6,13.0,7.5,9.4,226,,,,,
AUDI,A43.0L (220ch) MULTITRONIC,ES,14,162.0,V 0,13.6,7.0,9.4,226,,,,,
AUDI,TTCOUPE 1.8 T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226,,,,,
AUDI,TTCOUPE 1.8 T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226,,,,,
AUDI,TTROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.3,7.1,9.4,226,,,,,
BMW,320Ci COUPE BVA,ES,11,125.0,A 5,13.1,7.3,9.4,226,,,,,
BMW,320i BERLINE BVA,ES,11,125.0,A 5,13.1,7.3,9.4,226,,,,,
BMW,320i BERLINE BVA,ES,11,125.0,A 5,13.1,7.3,9.4,226,,,,,
CITROEN,C5V6,ES,13,152.0,M 5,13.9,7.1,9.6,226,,,,,
DAEWOO,REZZO 1.8L SX,ES,7,66.5,M 5,12.3,7.4,9.2,226,,,,,
FORD,MONDEO 4P 2.0L BVA,ES,10,107.0,A 4,12.9,7.5,9.4,226,,,,,
FORD,MONDEO 5P 2.0L BVA,ES,10,107.0,A 4,12.9,7.5,9.4,226,,,,,
SEAT,ALHAMBRA 1800 20VT,ES,10,110.0,M 6,13.0,7.3,9.4,226,,,,,
SEAT,ALHAMBRA 2000,ES,8,85.0,M 6,12.8,7.4,9.4,226,,,,,
SEAT,LEON SPORT 1800 (180ch) 4X4,ES,12,132.0,M 6,13.0,7.5,9.4,226,,,,,
SUBARU,LEGACY OUTBACK 2.5L,ES,10,115.0,M 5,13.0,7.5,9.5,226,,,,,
SUBARU,LEGACY OUTBACK 2.5L,ES,10,115.0,M 5,13.0,7.5,9.5,226,,,,,
SUBARU,LEGACY OUTBACK 2.5L GPL,ES,/GP 10,115.0,M 5,13.0,7.5,9.5,226,,,,,
VOLKSWAGEN,PASSAT 1.8T TIPTRONIC,ES,10,110.0,A 5,13.4,7.0,9.4,226,,,,,
VOLKSWAGEN,PASSAT 1.8T TIPTRONIC,ES,10,110.0,A 5,13.4,7.0,9.4,226,,,,,
VOLKSWAGEN,PASSAT BREAK V5,ES,11,125.0,M 5,13.1,7.3,9.4,226,,,,,
VOLKSWAGEN,PASSAT BREAK V5,ES,11,125.0,M 5,13.1,7.3,9.4,226,,,,,
VOLKSWAGEN,SHARAN 1.8T,ES,10,110.0,M 6,13.0,7.3,9.4,226,,,,,
VOLKSWAGEN,SHARAN 2.0L,ES,8,85.0,M 6,12.8,7.4,9.4,226,,,,,
VOLVO,C702.4LT,ES,13,142.0,M 5,13.5,7.4,9.5,226,,,,,
VOLVO,C70CABRIOLET 2.4LT,ES,13,142.0,M 5,13.5,7.4,9.5,226,,,,,
BMW,325ti COMPACT BVA,ES,13,141.0,A 5,13.5,7.3,9.5,227,,,,,
MERCEDES-BENZ,C 180 BERLINE BVA,ES,9,95.0,A 5,13.7,7.1,9.5,227,,,,,
MERCEDES-BENZ,C 180 COUPE SPORT BVA,ES,9,95.0,A 5,13.6,7.4,9.5,227,,,,,
MERCEDES-BENZ,C 200 K BERLINE BOITE SEQUENTRONIC,ES,11,120.0,M 6,13.8,7.0,9.5,227,,,,,
MERCEDES-BENZ,C 200 K BERLINE BVA,ES,11,120.0,A 5,13.8,7.0,9.5,227,,,,,
MERCEDES-BENZ,C 200 K COUPE SPORT BOITE SEQUENTRONIC,ES,11,120.0,M 6,13.8,7.1,9.5,227,,,,,
MERCEDES-BENZ,CLK200 K COUPE BVA,ES,11,120.0,A 5,14.0,7.0,9.5,227,,,,,
MG,MGZS 4P (180ch) CD,ES,12,130.0,A 5,14.1,6.8,9.5,227,,,,,
MG,MGZS 4P (180ch) CG,ES,12,130.0,A 5,14.1,6.8,9.5,227,,,,,
MG,MGZS 5P (180ch) CD,ES,12,130.0,A 5,14.1,6.8,9.5,227,,,,,
MG,MGZS 5P (180ch) CG,ES,12,130.0,A 5,14.1,6.8,9.5,227,,,,,
MITSUBISHI,PAJERO PININ LONG 2.0GDI,ES,9,95.0,M 5,12.2,8.0,9.5,227,,,,,
SUBARU,IMPREZA 5P 2.0L,ES,9,92.0,M 5,13.5,7.4,9.6,227,,,,,
VOLVO,S40T4 BVA,ES,13,147.0,A 5,14.3,6.8,9.5,227,,,,,
VOLVO,V40T4 BVA,ES,13,147.0,A 5,14.3,6.8,9.5,227,,,,,
AUDI,A33P 1.8T (180ch) QUATTRO BV6,ES,12,132.0,M 6,13.1,7.6,9.5,228,,,,,
AUDI,A35P 1.8T (180ch) QUATTRO BV6,ES,12,132.0,M 6,13.1,7.6,9.5,228,,,,,
AUDI,A43.0L (220ch) MULTITRONIC,ES,14,162.0,V 0,13.7,7.1,9.5,228,,,,,
AUDI,A61.8T (150ch) QUATTRO,ES,10,110.0,M 5,12.7,7.5,9.5,228,,,,,
AUDI,A6AVANT 1.8T (150ch) QUATTRO,ES,10,110.0,M 5,12.7,7.5,9.5,228,,,,,
AUDI,TTROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.4,7.2,9.5,228,,,,,
AUDI,TTROADSTER 1.8T (225ch) QUATTRO BV6,ES,15,165.0,M 6,13.4,7.2,9.5,228,,,,,
BMW,520i TOURING,ES,11,125.0,M 5,12.8,7.5,9.5,228,,,,,
BMW,Z33.0i COUPE,ES,15,170.0,M 5,13.3,7.3,9.5,228,,,,,
BMW,Z33.0i ROADSTER,ES,15,170.0,M 5,13.3,7.3,9.5,228,,,,,
FORD,MONDEO BREAK 2.0L BVA,ES,10,107.0,A 4,12.9,7.6,9.5,228,,,,,
